SchemeCode,SchemeName,NAV,NAVDate
100520,Franklin India Prima Plus-Growth,443.1853,2015-11-04 00:00:00
100520,Franklin India Prima Plus-Growth,438.781,2015-11-05 00:00:00
100520,Franklin India Prima Plus-Growth,436.6229,2015-11-06 00:00:00
100520,Franklin India Prima Plus-Growth,436.0626,2015-11-09 00:00:00
100520,Franklin India Prima Plus-Growth,430.2737,2015-11-10 00:00:00
100520,Franklin India Prima Plus-Growth,430.3313,2015-11-13 00:00:00
100520,Franklin India Prima Plus-Growth,432.0002,2015-11-16 00:00:00
100520,Franklin India Prima Plus-Growth,432.425,2015-11-17 00:00:00
100520,Franklin India Prima Plus-Growth,429.1805,2015-11-18 00:00:00
100520,Franklin India Prima Plus-Growth,434.5192,2015-11-19 00:00:00
100520,Franklin India Prima Plus-Growth,436.392,2015-11-20 00:00:00
100520,Franklin India Prima Plus-Growth,437.0992,2015-11-23 00:00:00
100520,Franklin India Prima Plus-Growth,435.8478,2015-11-24 00:00:00
100520,Franklin India Prima Plus-Growth,437.0008,2015-11-26 00:00:00
100520,Franklin India Prima Plus-Growth,440.0248,2015-11-27 00:00:00
100520,Franklin India Prima Plus-Growth,439.8071,2015-11-30 00:00:00
100520,Franklin India Prima Plus-Growth,440.3378,2015-12-01 00:00:00
100520,Franklin India Prima Plus-Growth,438.8369,2015-12-02 00:00:00
100520,Franklin India Prima Plus-Growth,435.5214,2015-12-03 00:00:00
100520,Franklin India Prima Plus-Growth,432.3549,2015-12-04 00:00:00
100520,Franklin India Prima Plus-Growth,432.823,2015-12-07 00:00:00
100520,Franklin India Prima Plus-Growth,430.0075,2015-12-08 00:00:00
100520,Franklin India Prima Plus-Growth,424.6683,2015-12-09 00:00:00
100520,Franklin India Prima Plus-Growth,426.3365,2015-12-10 00:00:00
100520,Franklin India Prima Plus-Growth,421.8732,2015-12-11 00:00:00
100520,Franklin India Prima Plus-Growth,422.6611,2015-12-14 00:00:00
100520,Franklin India Prima Plus-Growth,425.2698,2015-12-15 00:00:00
100520,Franklin India Prima Plus-Growth,427.1856,2015-12-16 00:00:00
100520,Franklin India Prima Plus-Growth,432.5021,2015-12-17 00:00:00
100520,Franklin India Prima Plus-Growth,428.8538,2015-12-18 00:00:00
100520,Franklin India Prima Plus-Growth,431.6837,2015-12-21 00:00:00
100520,Franklin India Prima Plus-Growth,430.0952,2015-12-22 00:00:00
100520,Franklin India Prima Plus-Growth,432.872,2015-12-23 00:00:00
100520,Franklin India Prima Plus-Growth,433.7322,2015-12-24 00:00:00
100520,Franklin India Prima Plus-Growth,436.2557,2015-12-28 00:00:00
100520,Franklin India Prima Plus-Growth,436.462,2015-12-29 00:00:00
100520,Franklin India Prima Plus-Growth,435.5876,2015-12-30 00:00:00
100520,Franklin India Prima Plus-Growth,435.8831,2015-12-31 00:00:00
100520,Franklin India Prima Plus-Growth,437.9962,2016-01-01 00:00:00
100520,Franklin India Prima Plus-Growth,430.425,2016-01-04 00:00:00
100520,Franklin India Prima Plus-Growth,430.5164,2016-01-05 00:00:00
100520,Franklin India Prima Plus-Growth,428.3915,2016-01-06 00:00:00
100520,Franklin India Prima Plus-Growth,420.0519,2016-01-07 00:00:00
100520,Franklin India Prima Plus-Growth,423.1054,2016-01-08 00:00:00
100520,Franklin India Prima Plus-Growth,420.2349,2016-01-11 00:00:00
100520,Franklin India Prima Plus-Growth,416.8128,2016-01-12 00:00:00
100520,Franklin India Prima Plus-Growth,418.5143,2016-01-13 00:00:00
100520,Franklin India Prima Plus-Growth,415.0169,2016-01-14 00:00:00
100520,Franklin India Prima Plus-Growth,410.0507,2016-01-15 00:00:00
100520,Franklin India Prima Plus-Growth,403.6733,2016-01-18 00:00:00
100520,Franklin India Prima Plus-Growth,408.9642,2016-01-19 00:00:00
100520,Franklin India Prima Plus-Growth,403.5389,2016-01-20 00:00:00
100520,Franklin India Prima Plus-Growth,403.6088,2016-01-21 00:00:00
100520,Franklin India Prima Plus-Growth,410.3535,2016-01-22 00:00:00
100520,Franklin India Prima Plus-Growth,411.2368,2016-01-25 00:00:00
100520,Franklin India Prima Plus-Growth,411.3691,2016-01-27 00:00:00
100520,Franklin India Prima Plus-Growth,409.47,2016-01-28 00:00:00
100520,Franklin India Prima Plus-Growth,416.3411,2016-01-29 00:00:00
100520,Franklin India Prima Plus-Growth,417.4513,2016-02-01 00:00:00
100520,Franklin India Prima Plus-Growth,413.4362,2016-02-02 00:00:00
100520,Franklin India Prima Plus-Growth,407.8899,2016-02-03 00:00:00
100520,Franklin India Prima Plus-Growth,409.2773,2016-02-04 00:00:00
100520,Franklin India Prima Plus-Growth,414.6827,2016-02-05 00:00:00
100520,Franklin India Prima Plus-Growth,411.3364,2016-02-08 00:00:00
100520,Franklin India Prima Plus-Growth,405.6793,2016-02-09 00:00:00
100520,Franklin India Prima Plus-Growth,402.4411,2016-02-10 00:00:00
100520,Franklin India Prima Plus-Growth,391.9196,2016-02-11 00:00:00
100520,Franklin India Prima Plus-Growth,389.9951,2016-02-12 00:00:00
100520,Franklin India Prima Plus-Growth,399.2746,2016-02-15 00:00:00
100520,Franklin India Prima Plus-Growth,393.4071,2016-02-16 00:00:00
100520,Franklin India Prima Plus-Growth,395.6454,2016-02-17 00:00:00
100520,Franklin India Prima Plus-Growth,399.8878,2016-02-18 00:00:00
100520,Franklin India Prima Plus-Growth,401.4365,2016-02-19 00:00:00
100520,Franklin India Prima Plus-Growth,403.3188,2016-02-22 00:00:00
100520,Franklin India Prima Plus-Growth,397.4466,2016-02-23 00:00:00
100520,Franklin India Prima Plus-Growth,393.155,2016-02-24 00:00:00
100520,Franklin India Prima Plus-Growth,389.4542,2016-02-25 00:00:00
100520,Franklin India Prima Plus-Growth,390.8775,2016-02-26 00:00:00
100520,Franklin India Prima Plus-Growth,389.7823,2016-02-29 00:00:00
100520,Franklin India Prima Plus-Growth,401.1857,2016-03-01 00:00:00
100520,Franklin India Prima Plus-Growth,408.6936,2016-03-02 00:00:00
100520,Franklin India Prima Plus-Growth,413.7563,2016-03-03 00:00:00
100520,Franklin India Prima Plus-Growth,414.4811,2016-03-04 00:00:00
100520,Franklin India Prima Plus-Growth,413.0006,2016-03-08 00:00:00
100520,Franklin India Prima Plus-Growth,415.5241,2016-03-09 00:00:00
100520,Franklin India Prima Plus-Growth,413.4819,2016-03-10 00:00:00
100520,Franklin India Prima Plus-Growth,414.3092,2016-03-11 00:00:00
100520,Franklin India Prima Plus-Growth,416.6052,2016-03-14 00:00:00
100520,Franklin India Prima Plus-Growth,414.5376,2016-03-15 00:00:00
100520,Franklin India Prima Plus-Growth,415.1882,2016-03-16 00:00:00
100520,Franklin India Prima Plus-Growth,417.4505,2016-03-17 00:00:00
100520,Franklin India Prima Plus-Growth,422.5917,2016-03-18 00:00:00
100520,Franklin India Prima Plus-Growth,428.2353,2016-03-21 00:00:00
100520,Franklin India Prima Plus-Growth,429.0744,2016-03-22 00:00:00
100520,Franklin India Prima Plus-Growth,429.1929,2016-03-23 00:00:00
100520,Franklin India Prima Plus-Growth,424.1456,2016-03-28 00:00:00
100520,Franklin India Prima Plus-Growth,424.096,2016-03-29 00:00:00
100520,Franklin India Prima Plus-Growth,431.1,2016-03-30 00:00:00
100520,Franklin India Prima Plus-Growth,432.2279,2016-03-31 00:00:00
100520,Franklin India Prima Plus-Growth,431.1051,2016-04-01 00:00:00
100520,Franklin India Prima Plus-Growth,435.1293,2016-04-04 00:00:00
100520,Franklin India Prima Plus-Growth,426.4092,2016-04-05 00:00:00
100520,Franklin India Prima Plus-Growth,427.9328,2016-04-06 00:00:00
100520,Franklin India Prima Plus-Growth,424.965,2016-04-07 00:00:00
100520,Franklin India Prima Plus-Growth,426.3027,2016-04-08 00:00:00
100520,Franklin India Prima Plus-Growth,430.7352,2016-04-11 00:00:00
100520,Franklin India Prima Plus-Growth,433.325,2016-04-12 00:00:00
100520,Franklin India Prima Plus-Growth,439.0873,2016-04-13 00:00:00
100520,Franklin India Prima Plus-Growth,442.732,2016-04-18 00:00:00
100520,Franklin India Prima Plus-Growth,442.7289,2016-04-20 00:00:00
100520,Franklin India Prima Plus-Growth,442.7877,2016-04-21 00:00:00
100520,Franklin India Prima Plus-Growth,442.8234,2016-04-22 00:00:00
100520,Franklin India Prima Plus-Growth,442.2512,2016-04-25 00:00:00
100520,Franklin India Prima Plus-Growth,446.504,2016-04-26 00:00:00
100520,Franklin India Prima Plus-Growth,447.447,2016-04-27 00:00:00
100520,Franklin India Prima Plus-Growth,442.4533,2016-04-28 00:00:00
100520,Franklin India Prima Plus-Growth,442.5706,2016-04-29 00:00:00
100520,Franklin India Prima Plus-Growth,440.4619,2016-05-02 00:00:00
100520,Franklin India Prima Plus-Growth,437.7535,2016-05-03 00:00:00
100520,Franklin India Prima Plus-Growth,434.9787,2016-05-04 00:00:00
100520,Franklin India Prima Plus-Growth,434.789,2016-05-05 00:00:00
100520,Franklin India Prima Plus-Growth,435.0157,2016-05-06 00:00:00
100520,Franklin India Prima Plus-Growth,441.4128,2016-05-09 00:00:00
100520,Franklin India Prima Plus-Growth,443.0616,2016-05-10 00:00:00
100520,Franklin India Prima Plus-Growth,442.3648,2016-05-11 00:00:00
100520,Franklin India Prima Plus-Growth,444.9074,2016-05-12 00:00:00
100520,Franklin India Prima Plus-Growth,442.5218,2016-05-13 00:00:00
100520,Franklin India Prima Plus-Growth,443.9066,2016-05-16 00:00:00
100520,Franklin India Prima Plus-Growth,444.8438,2016-05-17 00:00:00
100520,Franklin India Prima Plus-Growth,444.3343,2016-05-18 00:00:00
100520,Franklin India Prima Plus-Growth,441.4427,2016-05-19 00:00:00
100520,Franklin India Prima Plus-Growth,439.9973,2016-05-20 00:00:00
100520,Franklin India Prima Plus-Growth,438.7414,2016-05-23 00:00:00
100520,Franklin India Prima Plus-Growth,438.4205,2016-05-24 00:00:00
100520,Franklin India Prima Plus-Growth,446.2763,2016-05-25 00:00:00
100520,Franklin India Prima Plus-Growth,451.4268,2016-05-26 00:00:00
100520,Franklin India Prima Plus-Growth,454.2241,2016-05-27 00:00:00
100520,Franklin India Prima Plus-Growth,455.5845,2016-05-30 00:00:00
100520,Franklin India Prima Plus-Growth,454.9931,2016-05-31 00:00:00
100520,Franklin India Prima Plus-Growth,454.5904,2016-06-01 00:00:00
100520,Franklin India Prima Plus-Growth,456.2064,2016-06-02 00:00:00
100520,Franklin India Prima Plus-Growth,455.8034,2016-06-03 00:00:00
100520,Franklin India Prima Plus-Growth,455.6843,2016-06-06 00:00:00
100520,Franklin India Prima Plus-Growth,458.4115,2016-06-07 00:00:00
100520,Franklin India Prima Plus-Growth,459.6187,2016-06-08 00:00:00
100520,Franklin India Prima Plus-Growth,457.2536,2016-06-09 00:00:00
100520,Franklin India Prima Plus-Growth,455.747,2016-06-10 00:00:00
100520,Franklin India Prima Plus-Growth,453.0245,2016-06-13 00:00:00
100520,Franklin India Prima Plus-Growth,453.1322,2016-06-14 00:00:00
100520,Franklin India Prima Plus-Growth,457.5129,2016-06-15 00:00:00
100520,Franklin India Prima Plus-Growth,454.0958,2016-06-16 00:00:00
100520,Franklin India Prima Plus-Growth,455.4773,2016-06-17 00:00:00
100520,Franklin India Prima Plus-Growth,458.0698,2016-06-20 00:00:00
100520,Franklin India Prima Plus-Growth,458.2139,2016-06-21 00:00:00
100520,Franklin India Prima Plus-Growth,458.0585,2016-06-22 00:00:00
100520,Franklin India Prima Plus-Growth,461.6234,2016-06-23 00:00:00
100520,Franklin India Prima Plus-Growth,453.9619,2016-06-24 00:00:00
100520,Franklin India Prima Plus-Growth,454.8447,2016-06-27 00:00:00
100520,Franklin India Prima Plus-Growth,455.6861,2016-06-28 00:00:00
100520,Franklin India Prima Plus-Growth,460.4952,2016-06-29 00:00:00
100520,Franklin India Prima Plus-Growth,465.9279,2016-06-30 00:00:00
100520,Franklin India Prima Plus-Growth,468.3177,2016-07-01 00:00:00
100520,Franklin India Prima Plus-Growth,471.0277,2016-07-04 00:00:00
100520,Franklin India Prima Plus-Growth,469.1694,2016-07-05 00:00:00
100520,Franklin India Prima Plus-Growth,468.9627,2016-07-07 00:00:00
100520,Franklin India Prima Plus-Growth,469.0099,2016-07-08 00:00:00
100520,Franklin India Prima Plus-Growth,474.9815,2016-07-11 00:00:00
100520,Franklin India Prima Plus-Growth,477.6674,2016-07-12 00:00:00
100520,Franklin India Prima Plus-Growth,476.6696,2016-07-13 00:00:00
100520,Franklin India Prima Plus-Growth,478.9888,2016-07-14 00:00:00
100520,Franklin India Prima Plus-Growth,478.2514,2016-07-15 00:00:00
100520,Franklin India Prima Plus-Growth,476.268,2016-07-18 00:00:00
100520,Franklin India Prima Plus-Growth,476.4599,2016-07-19 00:00:00
100520,Franklin India Prima Plus-Growth,478.6887,2016-07-20 00:00:00
100520,Franklin India Prima Plus-Growth,477.2529,2016-07-21 00:00:00
100520,Franklin India Prima Plus-Growth,478.9147,2016-07-22 00:00:00
100520,Franklin India Prima Plus-Growth,482.9917,2016-07-25 00:00:00
100520,Franklin India Prima Plus-Growth,480.6269,2016-07-26 00:00:00
100520,Franklin India Prima Plus-Growth,480.2721,2016-07-27 00:00:00
100520,Franklin India Prima Plus-Growth,481.529,2016-07-28 00:00:00
100520,Franklin India Prima Plus-Growth,480.8092,2016-07-29 00:00:00
100520,Franklin India Prima Plus-Growth,480.6313,2016-08-01 00:00:00
100520,Franklin India Prima Plus-Growth,479.3855,2016-08-02 00:00:00
100520,Franklin India Prima Plus-Growth,475.6663,2016-08-03 00:00:00
100520,Franklin India Prima Plus-Growth,476.5522,2016-08-04 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.265,2015-08-03 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.342,2015-08-04 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.431,2015-08-05 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.6,2015-08-06 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.589,2015-08-07 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.555,2015-08-10 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.412,2015-08-11 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.133,2015-08-12 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.204,2015-08-13 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.503,2015-08-14 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.429,2015-08-17 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.627,2015-08-18 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.614,2015-08-19 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.242,2015-08-20 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,18.035,2015-08-21 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.932,2015-08-24 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.143,2015-08-25 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.969,2015-08-26 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.169,2015-08-27 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.244,2015-08-28 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.11,2015-08-31 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.754,2015-09-01 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.645,2015-09-02 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.901,2015-09-03 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.629,2015-09-04 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.372,2015-09-07 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.513,2015-09-08 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.902,2015-09-09 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.915,2015-09-10 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.966,2015-09-11 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.117,2015-09-14 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.992,2015-09-15 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.037,2015-09-16 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.232,2015-09-18 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.331,2015-09-21 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.017,2015-09-22 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.115,2015-09-23 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.123,2015-09-24 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.003,2015-09-28 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.075,2015-09-29 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.23,2015-09-30 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.324,2015-10-01 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.586,2015-10-05 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.542,2015-10-06 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.522,2015-10-07 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.444,2015-10-08 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.414,2015-10-09 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.355,2015-10-12 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.342,2015-10-13 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.379,2015-10-14 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.563,2015-10-15 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.705,2015-10-16 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.781,2015-10-19 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.835,2015-10-20 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.793,2015-10-21 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.784,2015-10-23 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.679,2015-10-26 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.688,2015-10-27 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.543,2015-10-28 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.402,2015-10-29 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.352,2015-10-30 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.327,2015-11-02 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.347,2015-11-03 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.435,2015-11-04 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.254,2015-11-05 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.217,2015-11-06 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.202,2015-11-09 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.01,2015-11-10 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.933,2015-11-13 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.949,2015-11-16 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.964,2015-11-17 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.816,2015-11-18 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.057,2015-11-19 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.156,2015-11-20 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.166,2015-11-23 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.044,2015-11-24 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.075,2015-11-26 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.171,2015-11-27 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.156,2015-11-30 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.19,2015-12-01 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.123,2015-12-02 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.088,2015-12-03 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.964,2015-12-04 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.914,2015-12-07 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.803,2015-12-08 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.516,2015-12-09 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.672,2015-12-10 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.454,2015-12-11 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.52,2015-12-14 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.628,2015-12-15 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.685,2015-12-16 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.937,2015-12-17 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.781,2015-12-18 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.874,2015-12-21 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.764,2015-12-22 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.826,2015-12-23 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.834,2015-12-24 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.974,2015-12-28 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.981,2015-12-29 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.889,2015-12-30 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.894,2015-12-31 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,17.115,2016-01-01 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.771,2016-01-04 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.726,2016-01-05 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.709,2016-01-06 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.314,2016-01-07 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.424,2016-01-08 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.334,2016-01-11 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.17,2016-01-12 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.224,2016-01-13 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,16.136,2016-01-14 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.969,2016-01-15 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.656,2016-01-18 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.863,2016-01-19 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.558,2016-01-20 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.484,2016-01-21 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.652,2016-01-22 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.657,2016-01-25 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.686,2016-01-27 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.643,2016-01-28 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.908,2016-01-29 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.98,2016-02-01 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.73,2016-02-02 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.5,2016-02-03 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.573,2016-02-04 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.802,2016-02-05 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.62,2016-02-08 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.389,2016-02-09 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.247,2016-02-10 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,14.694,2016-02-11 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,14.712,2016-02-12 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.141,2016-02-15 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,14.971,2016-02-16 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.155,2016-02-17 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.272,2016-02-18 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.242,2016-02-19 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.305,2016-02-22 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.133,2016-02-23 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,14.945,2016-02-24 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,14.777,2016-02-25 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,14.872,2016-02-26 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,14.8,2016-02-29 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.238,2016-03-01 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.491,2016-03-02 00:00:00
112901,DSP BlackRock Focus 25 Fund - Regular Plan - Growth,15.622,2016-03-03 00:00:00
